beat_idx,gt_beat,gt_time_s,pred_time_s,err_ms,ok
0,0.0,0.983073,0.0,983.07,1
1,1.0,2.488281,0.5,1988.28,1
2,2.0000000000000004,4.065104,1.0,3065.1,1
3,3.0000000000000004,5.553385,1.5,4053.38,1
4,4.0,7.074219,2.0,5074.22,1
5,5.0,8.566406,2.5,6066.41,1
6,6.0,10.299479,3.0,7299.48,1
7,7.0,12.40136725,3.5,8901.37,1
8,8.000000000000002,14.503255499999998,4.0,10503.26,1
9,9.000000000000002,15.855469,4.5,11355.47,1
10,10.000000000000002,17.308594,5.0,12308.59,1
11,11.000000000000002,18.7408855,5.5,13240.89,1
12,12.000000000000002,20.21875,6.0,14218.75,1
13,13.0,21.658854,6.5,15158.85,1
14,13.999999999999998,23.4960935,16.866666666666667,6629.43,1
15,15.000000000000002,25.661458,18.2,7461.46,1
16,16.000000000000014,28.089193,25.066666666666666,3022.53,1
17,17.00000000000002,28.550781,28.533333333333335,17.45,1
18,18.00000000000002,29.030599,29.0,30.6,1
19,19.000000000000032,29.4928385,29.566666666666666,73.83,1
20,20.00000000000004,29.966146000000002,29.966666666666665,0.52,1
21,21.00000000000006,30.436197999999997,30.466666666666665,30.47,1
22,22.000000000000046,30.892578000000004,30.933333333333334,40.76,1
23,23.000000000000053,31.37630200000001,31.333333333333332,42.97,1
24,24.000000000000053,31.826171999999996,31.833333333333332,7.16,1
25,25.00000000000006,32.298177,32.333333333333336,35.16,1
26,26.000000000000068,32.77474,32.8,25.26,1
27,27.000000000000068,33.227865,33.266666666666666,38.8,1
28,28.000000000000075,33.716146,34.1,383.85,1
29,29.00000000000008,34.232422,34.333333333333336,100.91,1
30,30.000000000000092,34.721354500000004,34.733333333333334,11.98,1
31,31.0000000000001,35.196615,35.2,3.39,1
32,32.0000000000001,35.6542965,35.6,54.3,1
33,33.00000000000011,36.141927,36.266666666666666,124.74,1
34,34.00000000000011,36.597656,36.63333333333333,35.68,1
35,35.000000000000135,37.072917,37.1,27.08,1
36,36.00000000000012,37.563802,38.06666666666667,502.86,1
37,37.00000000000013,38.054688,38.53333333333333,478.65,1
38,38.00000000000015,38.514323,38.7,185.68,1
39,39.000000000000135,38.980469,38.93333333333333,47.14,1
40,40.00000000000014,39.471354,39.9,428.65,1
41,41.00000000000015,39.970703,40.3,329.3,1
42,42.00000000000015,40.451823,40.56666666666667,114.84,1
43,43.00000000000016,40.94401,40.96666666666667,22.66,1
44,44.00000000000015,41.434896,41.46666666666667,31.77,1
45,45.00000000000016,41.932292,41.9,32.29,1
46,46.000000000000185,42.409505,42.56666666666667,157.16,1
47,47.00000000000018,42.918294,42.733333333333334,184.96,1
48,48.00000000000016,43.427083,43.0,427.08,1
49,49.000000000000185,43.939453,43.93333333333333,6.12,1
50,50.000000000000185,44.4153645,44.5,84.64,1
51,51.000000000000185,44.911458,44.86666666666667,44.79,1
52,52.0000000000002,45.396484,45.4,3.52,1
53,53.0000000000002,45.884115,45.9,15.88,1
54,54.00000000000023,46.391276,46.4,8.72,1
55,55.00000000000021,46.89974,46.9,0.26,1
56,56.00000000000021,47.41276,47.43333333333333,20.57,1
57,57.00000000000021,47.936198,48.0,63.8,1
58,58.00000000000023,48.436198,48.43333333333333,2.86,1
59,59.00000000000023,48.949219,48.96666666666667,17.45,1
60,60.00000000000024,49.423177,49.63333333333333,210.16,1
61,61.00000000000024,49.928385,50.03333333333333,104.95,1
62,62.00000000000027,50.415365,50.63333333333333,217.97,1
63,63.00000000000024,50.876302,51.36666666666667,490.36,1
