beat_idx,gt_beat,gt_time_s,pred_time_s,err_ms,ok
0,0.0,2.050208,0.0,2050.208,1
1,1.0,2.558753,0.0,2558.7529999999997,1
2,2.0,2.97435,0.0,2974.35,1
3,3.0,3.310888,0.0,3310.888,1
4,4.0,3.660246,0.0,3660.246,1
5,5.0,4.039518,0.0,4039.518,1
6,6.0,4.374987,0.0,4374.987,1
7,7.0,4.774559,4.8,25.440999999999825,1
8,8.0,5.3044720000000005,0.7333333333333333,4571.138666666667,1
9,9.0,5.85682,5.666666666666667,190.15333333333297,1
10,10.0,6.2051099999999995,3.0,3205.1099999999997,1
11,11.0,6.536306,2.1666666666666665,4369.6393333333335,1
12,12.0,6.879253,6.9,20.74700000000007,1
13,13.0,7.212586,7.2,12.585999999999764,1
14,14.0,7.560875,7.6,39.12499999999941,1
15,15.0,7.945489,8.0,54.510999999999754,1
16,16.0,8.485018,8.366666666666667,118.35133333333303,1
17,17.0,9.082238,8.833333333333334,248.90466666666634,1
18,18.0,9.442814,9.4,42.81399999999991,1
19,19.0,9.746232000000001,9.7,46.232000000001605,1
20,20.0,10.129778,10.1,29.778000000000304,1
21,21.0,10.453495,10.4,53.49499999999985,1
22,22.0,10.772938,10.766666666666667,6.271333333332407,1
23,23.0,11.111079,11.1,11.079000000000505,1
24,24.0,11.437466,11.433333333333334,4.132666666667006,1
25,25.0,11.748897,11.733333333333333,15.563666666666975,1
26,26.0,12.073682000000002,12.1,26.317999999998065,1
27,27.0,12.436395,12.433333333333334,3.06166666666563,1
28,28.0,12.742484,12.766666666666667,24.18266666666824,1
29,29.0,13.165025,13.166666666666666,1.6416666666660973,1
30,30.0,13.481797,13.466666666666667,15.130333333333468,1
31,31.0,13.827951,13.866666666666667,38.71566666666659,1
32,32.0,14.264381,14.266666666666667,2.2856666666672965,1
33,33.0,14.823673999999999,14.733333333333333,90.34066666666618,1
34,34.0,15.160212,15.133333333333333,26.878666666666717,1
35,35.0,15.505296,15.566666666666666,61.37066666666691,1
36,36.0,15.862132999999998,16.0,137.86700000000172,1
37,37.0,16.195465,16.266666666666666,71.20166666666705,1
38,38.0,16.538413000000002,16.733333333333334,194.92033333333225,1
39,39.0,16.971104,17.0,28.89599999999959,1
40,40.0,17.582213,17.466666666666665,115.54633333333442,1
41,41.0,18.211485,17.9,311.48500000000115,1
42,42.0,18.576868,18.166666666666668,410.2013333333332,1
43,43.0,19.034132,18.566666666666666,467.4653333333332,1
44,44.0,19.477507,19.366666666666667,110.8403333333321,1
45,45.0,19.901651,19.8,101.65100000000038,1
46,46.0,20.272376,20.266666666666666,5.7093333333355645,1
47,47.0,20.714682,20.633333333333333,81.34866666666696,1
48,48.0,21.218954,21.066666666666666,152.28733333333366,1
49,49.0,21.774507999999997,21.533333333333335,241.17466666666232,1
50,50.0,22.137755,21.766666666666666,371.0883333333328,1
51,51.0,22.534122,22.5,34.121999999999986,1
52,52.0,23.086470000000002,22.933333333333334,153.13666666666848,1
53,53.0,23.588606,23.433333333333334,155.27266666666506,1
54,54.0,23.942237,23.933333333333334,8.903666666665089,1
55,55.0,24.305484,24.333333333333332,27.849333333332282,1
56,56.0,24.782512,24.733333333333334,49.17866666666626,1
57,57.0,25.25046,25.2,50.46000000000106,1
58,58.0,25.593942000000002,25.6,6.057999999999453,1
59,59.0,26.000992,25.966666666666665,34.325333333335095,1
60,60.0,26.353554,26.366666666666667,13.112666666668105,1
61,61.0,26.726416999999998,26.766666666666666,40.24966666666785,1
62,62.0,27.059749,27.066666666666666,6.917666666666378,1
63,63.0,27.491372,27.433333333333334,58.038666666664795,1
64,64.0,28.161241999999998,27.833333333333332,327.90866666666574,1
65,65.0,28.833247999999998,28.466666666666665,366.5813333333325,1
66,66.0,29.192221999999997,29.166666666666668,25.5553333333296,1
67,67.0,29.565084000000002,29.566666666666666,1.5826666666640676,1
68,68.0,29.942219,29.966666666666665,24.447666666663537,1
69,69.0,30.32256,30.3,22.55999999999858,1
70,70.0,30.69969600000001,30.666666666666668,33.02933333334224,1
71,71.0,31.050121999999998,31.1,49.8780000000032,1
72,72.0,31.437941,31.433333333333334,4.607666666665011,1
73,73.0,31.865291,31.833333333333332,31.957666666666995,1
74,74.0,32.196486,32.233333333333334,36.84733333333412,1
75,75.0,32.538365999999996,32.56666666666667,28.300666666673635,1
76,76.0,32.881313,33.03333333333333,152.02033333333276,1
77,77.0,33.233876,33.46666666666667,232.79066666666637,1
78,78.0,33.601397,33.833333333333336,231.93633333333707,1
79,79.0,34.090711,34.06666666666667,24.044333333328893,1
80,80.0,34.949683,34.43333333333333,516.3496666666703,1
81,81.0,35.557587,34.86666666666667,690.920333333331,1
82,82.0,35.944338,35.3,644.3380000000047,1
83,83.0,36.309722,36.3,9.722000000003561,1
84,84.0,36.75096,36.7,50.95999999999634,1
85,85.0,37.159078,37.13333333333333,25.74466666666808,1
86,86.0,37.542623999999996,37.53333333333333,9.290666666665004,1
87,87.0,38.01164,37.96666666666667,44.97333333333131,1
88,88.0,38.507365,38.46666666666667,40.698333333331504,1
89,89.0,39.080013,38.86666666666667,213.34633333333386,1
90,90.0,39.457149,39.4,57.14900000000256,1
91,91.0,39.824669,39.833333333333336,8.664333333335605,1
92,92.0,40.471034,40.233333333333334,237.70066666666878,1
93,93.0,41.052229,40.833333333333336,218.89566666666127,1
94,94.0,41.389835,41.4,10.165000000000646,1
95,95.0,41.769108,41.766666666666666,2.44133333333707,1
96,96.0,42.615259,42.13333333333333,481.9256666666689,1
97,97.0,43.31077,42.666666666666664,644.1033333333337,1
98,98.0,43.691109999999995,43.1,591.1099999999933,1
99,99.0,44.097091999999996,43.63333333333333,463.75866666666354,1
100,100.0,44.44324500000001,43.93333333333333,509.91166666668164,1
101,101.0,44.858841999999996,44.833333333333336,25.508666666659963,1
102,102.0,45.180422,45.166666666666664,13.755333333335784,1
103,103.0,45.685762,45.6,85.76199999999545,1
104,104.0,46.02871,46.03333333333333,4.623333333334756,1
105,105.0,46.445376,46.4,45.376000000004524,1
106,106.0,46.932553999999996,46.833333333333336,99.2206666666604,1
107,107.0,47.321442,47.3,21.442000000000405,1
108,108.0,47.710328999999994,47.7,10.328999999991595,1
109,109.0,48.26481500000001,48.1,164.81500000001148,1
110,110.0,48.650498,48.63333333333333,17.16466666666605,1
111,111.0,49.019086,49.0,19.08600000000149,1
112,112.0,49.79793,49.4,397.93000000000234,1
113,113.0,50.266946000000004,49.833333333333336,433.61266666666864,1
114,114.0,50.602415,50.63333333333333,30.91833333333227,1
115,115.0,51.004123,50.93333333333333,70.78966666666986,1
116,116.0,51.364165,51.3,64.16500000000269,1
117,117.0,51.874846999999995,51.833333333333336,41.51366666665979,1
118,118.0,52.228478,52.2,28.47799999999978,1
119,119.0,52.545784999999995,52.56666666666667,20.881666666674903,1
120,120.0,52.996639,52.93333333333333,63.30566666667181,1
121,121.0,53.469928,53.4,69.92800000000443,1
122,122.0,53.761593999999995,53.833333333333336,71.73933333334048,1
123,123.0,54.163835999999996,54.166666666666664,2.8306666666679803,1
124,124.0,54.872701,54.733333333333334,139.367666666665,1
125,125.0,55.456033,55.233333333333334,222.69966666666363,1
126,126.0,55.790434,55.766666666666666,23.76733333333192,1
127,127.0,56.164364,56.13333333333333,31.030666666666207,1
128,128.0,56.573551,56.5,73.55100000000192,1
129,129.0,57.084233,56.9,184.23299999999898,1
130,130.0,57.43466,57.43333333333333,1.326666666670917,1
131,131.0,57.761582,57.8,38.41800000000006,1
132,132.0,58.177179,58.13333333333333,43.84566666666956,1
133,133.0,58.663288,58.6,63.28800000000001,1
134,134.0,59.000893999999995,58.96666666666667,34.227333333326726,1
135,135.0,59.366278,59.4,33.721999999997365,1
136,136.0,59.744482,59.733333333333334,11.148666666663587,1
137,137.0,60.27386,60.2,73.85999999999626,1
138,138.0,60.622684,60.56666666666667,56.01733333332959,1
139,139.0,60.959222,61.0,40.77800000000309,1
140,140.0,61.297895999999994,61.36666666666667,68.77066666667275,1
141,141.0,61.640843999999994,61.63333333333333,7.510666666661336,1
142,142.0,61.992338000000004,62.06666666666667,74.32866666666627,1
143,143.0,62.384431000000006,62.5,115.5689999999936,1
144,144.0,62.94319,62.9,43.190000000002726,1
145,145.0,63.585283,63.333333333333336,251.9496666666612,1
146,146.0,63.96776,63.766666666666666,201.09333333333268,1
147,147.0,64.347032,64.3,47.03200000000152,1
148,148.0,64.717223,64.73333333333333,16.110333333330118,1
149,149.0,65.116261,65.06666666666666,49.59433333333152,1
150,150.0,65.45600300000001,65.43333333333334,22.669666666672583,1
151,151.0,65.86519,65.83333333333333,31.856666666669753,1
152,152.0,66.42501800000001,66.2,225.0180000000057,1
153,153.0,67.068178,66.66666666666667,401.5113333333318,1
154,154.0,67.430357,67.43333333333334,2.976333333336356,1
155,155.0,67.80589,67.83333333333333,27.443333333323494,1
156,156.0,68.210269,68.43333333333334,223.06433333334041,1
157,157.0,68.521165,68.5,21.164999999996326,1
158,158.0,68.890822,68.93333333333334,42.51133333333712,1
159,159.0,69.46347,69.36666666666666,96.8033333333409,1
160,160.0,70.18729300000001,69.76666666666667,420.6263333333453,1
161,161.0,71.019021,70.23333333333333,785.6876666666608,1
162,162.0,71.37051600000002,70.66666666666667,703.849333333352,1
163,163.0,71.703848,71.0,703.8479999999936,1
164,164.0,72.05748,72.1,42.51999999999612,1
165,165.0,72.401496,72.36666666666666,34.82933333333449,1
166,166.0,72.745512,72.76666666666667,21.15466666666066,1
167,167.0,73.126921,73.1,26.921000000001527,1
168,168.0,73.654697,73.56666666666666,88.03033333333588,1
169,169.0,74.180337,74.06666666666666,113.67033333333154,1
170,170.0,74.513669,74.46666666666667,47.002333333324486,1
171,171.0,74.84806999999998,74.83333333333333,14.736666666649967,1
172,172.0,75.191018,75.26666666666667,75.64866666666603,1
173,173.0,75.528623,75.53333333333333,4.71033333333537,1
174,174.0,75.882255,75.93333333333334,51.078333333336445,1
175,175.0,76.251912,76.36666666666666,114.75466666665568,1
176,176.0,76.804261,76.66666666666667,137.59433333332538,1
177,177.0,77.376374,77.1,276.3740000000041,1
178,178.0,77.72039000000002,77.7,20.390000000020336,1
179,179.0,78.039299,77.96666666666667,72.63233333333119,1
180,180.0,78.37690500000002,78.33333333333333,43.57166666669343,1
181,181.0,78.702759,78.66666666666667,36.09233333332895,1
182,182.0,79.028613,79.0,28.613000000007105,1
183,183.0,79.34591999999998,79.33333333333333,12.586666666649649,1
184,184.0,79.643996,79.7,56.0040000000015,1
185,185.0,79.977328,80.0,22.672000000000025,1
186,186.0,80.266323,80.33333333333333,67.01033333332873,1
187,187.0,80.650403,80.7,49.597000000005664,1
188,188.0,80.962902,80.96666666666667,3.764666666668859,1
189,189.0,81.377431,81.36666666666666,10.76433333334137,1
190,190.0,81.668028,81.63333333333334,34.69466666666676,1
191,191.0,82.012045,82.0,12.045000000000528,1
192,192.0,82.430313,82.36666666666666,63.646333333338134,1
193,193.0,83.00296,82.86666666666666,136.2933333333416,1
194,194.0,83.314925,83.33333333333333,18.408333333326254,1
195,195.0,83.669625,83.66666666666667,2.9583333333249584,1
196,196.0,83.978385,84.13333333333334,154.94833333333702,1
197,197.0,84.35338399999998,84.5,146.61600000002295,1
198,198.0,84.718767,84.8,81.23299999999745,1
199,199.0,85.312783,85.13333333333334,179.44966666665607,1
200,200.0,85.936712,85.66666666666667,270.0453333333286,1
201,201.0,86.589488,86.2,389.48800000000006,1
202,202.0,87.04461500000002,86.53333333333333,511.28166666669017,1
203,203.0,87.345896,86.93333333333334,412.5626666666591,1
204,204.0,87.801023,87.73333333333333,67.68966666666643,1
