beat_idx,gt_beat,gt_time_s,pred_time_s,err_ms,ok
0,1.4999999999999998,1.5546875,0.0,1554.6875,1
1,2.9999999999999996,2.4850260000000004,0.0,2485.0260000000003,1
2,4.5,3.4153644999999995,0.0,3415.3644999999997,1
3,6.0,4.342448,5.466666666666667,1124.2186666666666,1
4,7.5,5.339193,5.466666666666667,127.47366666666693,1
5,9.0,6.941406,6.066666666666666,874.7393333333333,1
6,10.5,8.963542,6.966666666666667,1996.8753333333336,1
7,11.999999999999998,9.6588545,8.3,1358.8544999999997,1
8,13.499999999999996,10.5117185,8.3,2211.7185,1
9,14.999999999999996,11.339192500000001,8.3,3039.1925000000006,1
10,16.49999999999999,12.2272135,8.3,3927.213499999999,1
11,18.0,13.1328125,13.066666666666666,66.14583333333357,1
12,19.500000000000007,13.828125,13.9,71.87500000000036,1
13,21.000000000000018,14.833332999999998,14.833333333333334,0.00033333333604446125,1
14,22.500000000000036,15.713542000000002,15.7,13.54200000000283,1
15,24.000000000000036,16.427083000000003,16.3,127.0830000000025,1
16,25.500000000000036,17.26888,17.166666666666668,102.21333333333149,1
17,27.000000000000036,18.119792,17.166666666666668,953.1253333333325,1
18,28.500000000000036,19.000651,19.066666666666666,66.01566666666514,1
19,30.00000000000005,19.923177,19.9,23.177000000000447,1
20,31.500000000000057,20.797526,20.7,97.526000000002,1
21,33.000000000000064,21.697917,21.633333333333333,64.58366666666748,1
22,34.50000000000005,22.567708,22.5,67.70799999999966,1
23,36.00000000000005,23.326172,23.366666666666667,40.494666666667456,1
24,37.500000000000036,24.1803385,24.133333333333333,47.00516666666843,1
25,39.000000000000036,25.06901,25.0,69.00999999999868,1
26,40.500000000000014,25.886719,25.966666666666665,79.94766666666564,1
27,42.0,26.731771,26.666666666666668,65.10433333333054,1
28,43.49999999999999,27.571615,27.5,71.61500000000132,1
29,44.999999999999986,28.346354,28.3,46.354000000000894,1
30,46.49999999999997,29.296875,29.3,3.1250000000007105,1
31,47.999999999999964,30.07487,30.033333333333335,41.53666666666567,1
32,49.49999999999996,30.928385499999997,30.9,28.385499999998842,1
33,50.999999999999936,31.783854,31.766666666666666,17.187333333335886,1
34,52.49999999999993,32.6223955,32.733333333333334,110.93783333333107,1
35,53.999999999999915,33.491536499999995,33.4,91.53649999999658,1
36,55.49999999999992,34.2610675,34.333333333333336,72.26583333333281,1
37,56.99999999999989,35.429688,34.333333333333336,1096.354666666663,1
38,58.49999999999988,36.532552,34.333333333333336,2199.2186666666666,1
39,59.99999999999987,37.9628905,34.333333333333336,3629.5571666666647,1
40,61.49999999999988,39.393229,37.733333333333334,1659.8956666666638,1
41,62.99999999999987,40.264323,40.2,64.32299999999458,1
42,64.49999999999986,41.084635,41.03333333333333,51.301666666667245,1
43,65.99999999999984,41.90625,41.9,6.250000000001421,1
44,67.49999999999983,42.734375,42.733333333333334,1.0416666666657193,1
45,68.99999999999983,43.588542,43.5,88.54199999999679,1
46,70.49999999999982,44.395833,44.46666666666667,70.83366666666535,1
47,71.99999999999982,45.229167,45.166666666666664,62.50033333333249,1
48,73.4999999999998,46.039062,45.96666666666667,72.3953333333327,1
49,74.99999999999979,46.871094,46.8,71.09400000000221,1
50,76.49999999999977,47.688802,47.7,11.198000000000263,1
51,77.99999999999979,48.5195315,48.46666666666667,52.86483333333081,1
52,79.49999999999974,49.4114585,49.333333333333336,78.12516666666625,1
53,80.99999999999974,50.325521,50.266666666666666,58.85433333333623,1
54,82.49999999999974,51.207031,51.13333333333333,73.69766666666777,1
55,83.99999999999974,52.144531,52.03333333333333,111.19766666666919,1
56,85.49999999999973,52.985677,52.96666666666667,19.010333333334017,1
57,86.99999999999972,53.82421899999999,53.8,24.218999999995106,1
58,88.49999999999972,54.66276,54.63333333333333,29.426666666665824,1
59,89.9999999999997,55.515625,55.5,15.625,1
60,91.49999999999969,56.352865,56.36666666666667,13.801666666665824,1
61,92.99999999999967,57.164062,57.1,64.06199999999984,1
62,94.49999999999969,58.0247395,57.9,124.739500000004,1
63,95.99999999999964,58.93359399999999,58.9,33.593999999993684,1
64,97.49999999999963,59.75390600000001,59.7,53.906000000004894,1
65,98.99999999999963,60.584635,60.56666666666667,17.9683333333287,1
66,100.49999999999963,61.402995,61.333333333333336,69.6616666666614,1
67,101.9999999999996,62.202474,62.2,2.473999999999421,1
68,103.49999999999959,63.020833,63.0,20.83300000000321,1
69,104.99999999999959,63.85026,63.8,50.260000000001526,1
70,106.49999999999956,64.6484375,64.6,48.437500000005684,1
71,107.99999999999956,65.452474,65.4,52.47399999998947,1
72,109.49999999999957,66.260417,66.33333333333333,72.9163333333247,1
73,110.99999999999959,67.046875,67.1,53.124999999994316,1
74,112.49999999999957,67.804688,67.8,4.68800000000158,1
75,113.99999999999956,68.566406,68.5,66.40600000000063,1
76,115.49999999999956,69.295573,69.26666666666667,28.906333333338807,1
77,116.99999999999956,70.075521,70.06666666666666,8.854333333331965,1
78,118.49999999999953,70.851562,70.86666666666666,15.104666666658773,1
79,119.99999999999953,71.683594,71.9,216.40600000000632,1
80,121.49999999999952,72.441406,72.66666666666667,225.26066666667077,1
81,122.9999999999995,73.304688,73.43333333333334,128.64533333333839,1
82,124.49999999999949,74.141276,74.33333333333333,192.05733333332375,1
